yarn_id,num_fibers,fiber_type,company_name,weight_name,machine_washable,yarn_name,permalink,rating_avg,pill_rank,split_rank
2384,1,"[Wool, Acrylic]",Plymouth Yarn,DK,1,Encore DK,plymouth-yarn-encore-dk,3.96,0.717229273,0.75990321
2394,1,"[Wool, Acrylic]",Plymouth Yarn,Worsted,1,Encore Colorspun Worsted,plymouth-yarn-encore-colorspun-worsted,4.18,0.670395167,0.717649116
2405,0,[Cotton],Plymouth Yarn,Aran,1,Fantasy Naturale Solid,plymouth-yarn-fantasy-naturale-solid,4.13,0.390983051,0.672947084
2425,1,"[Rayon, Wool, Alpaca, Acrylic]",Marks & Kattens,Worsted,0,Natura,marks--kattens-natura,3.73,0.24693365,0.218617018
2426,0,[Wool],Plymouth Yarn,Worsted,0,Galway Worsted,plymouth-yarn-galway-worsted,4.29,0.707451638,0.689214338
2437,1,"[Plant fiber, Cotton]",Knit Picks,Worsted,1,Shine Worsted,knit-picks-shine-worsted,4.16,0.469058709,0.67011806
2456,1,"[Nylon, Silk, Cotton]",Classic Elite Yarns,Worsted,,Classic Silk,classic-elite-yarns-classic-silk,4.17,0.428301224,0.441741004
2461,1,"[Wool, Acrylic]",Universal Yarn,Worsted,1,Classic Worsted,universal-yarn-classic-worsted,4.05,0.636020366,0.746177464
2514,1,"[Merino, Cotton, Acrylic]",Lily Chin,Sport,0,Chelsea,lily-chin-chelsea,3.93,0.33555614,0.320093637
2515,0,[Merino],Lily Chin,DK,0,Gramercy,lily-chin-gramercy,3.85,0.480545443,0.48303681
2549,0,[Cotton],Plymouth Yarn,Aran,0,Fantasy Naturale Multi,plymouth-yarn-fantasy-naturale-multi,4.27,0.276780402,0.471067457
2578,0,[Merino],Louet,Worsted,1,Gems Worsted,louet-gems-worsted,4.3,0.797104284,0.926320904
2579,0,[Merino],Louet,Sport,1,Gems Sport Weight,louet-gems-sport-weight,4.42,0.783694028,0.927058085
2599,0,[Wool],Ironstone,Bulky,0,Harmony,ironstone-yarns-harmony,4.32,0.682475764,0.771764656
2602,0,[Cotton],Ironstone,DK,0,Flake Cotton,ironstone-flake-cotton,4.04,0.073202028,0.215782768
2603,1,"[Alpaca, Merino]",Lily Chin,Aran,0,Park Avenue,lily-chin-park-avenue,3.95,0.593212447,0.542325467
2622,1,"[Rayon, Cotton]",GGH,DK,0,Mystik,ggh-mystik,3.36,0.326042095,0.499099377
2635,0,[Merino],Karabella Yarns,Worsted,0,Aurora Melange,karabella-aurora-melange,4.41,0.632015204,0.678429905
2638,1,"[Wool, Nylon, Mohair]",Karabella Yarns,Lace,0,Lace Mohair,karabella-lace-mohair,4.21,0.497719899,0.536199853
2640,1,"[Cashmere, Merino]",Karabella Yarns,DK,,Margrite,karabella-yarns-margrite,4.51,0.638590836,0.700874077
2642,1,"[Nylon, Linen]",GGH,DK,0,Safari Solid,ggh-safari-solid,3.31,0.184557016,0.229497304
2653,1,"[Cotton, Acrylic]",GGH,Worsted,1,Bali,ggh-bali,4.17,0.40009809,0.699206895
2655,1,"[Cotton, Microfiber]",GGH,Aran,1,Samoa,ggh-samoa,4.17,0.429817303,0.659784047
2658,1,"[Acrylic, Cotton]","Knit One, Crochet Too",Worsted,1,2nd Time Cotton,knit-one-crochet-too-2nd-time-cotton,4.03,0.441148269,0.611006594
2663,0,[Cotton],GGH,DK,1,Scarlett,ggh-scarlett,4.11,0.206686332,0.505801405
2665,1,"[Wool, Cotton]",Cestari,DK,1,Ash Lawn Collection,cestari-ash-lawn-collection,4.14,0.680994518,0.807960338
2680,0,[Wool],Garnstudio,Super Bulky,,DROPS Eskimo,garnstudio-drops-eskimo,4.07,0.508368051,0.420155342
2683,0,[Wool],Garnstudio,Aran,,DROPS Alaska,garnstudio-drops-alaska,4.13,0.764585046,0.755106608
2694,0,[Wool],Garnstudio,DK,1,DROPS Karisma Superwash,garnstudio-drops-karisma-superwash,4.05,0.6198907,0.585025497
2703,1,"[Wool, Nylon, Mohair]",Garnstudio,Worsted,,DROPS Vivaldi,garnstudio-drops-vivaldi,3.69,0.532319273,0.550701103
2706,0,[Cotton],Garnstudio,Aran,1,DROPS Paris,garnstudio-drops-paris,3.95,0.254102565,0.530112682
2708,0,[Cotton],Garnstudio,Sport,1,DROPS Safran,garnstudio-drops-safran,4.21,0.432970657,0.811865885
2709,1,"[Rayon, Cotton]",Garnstudio,Sport,1,DROPS Cotton Viscose,garnstudio-drops-cotton-viscose,3.6,0.439428904,0.701083506
2710,0,[Cotton],Garnstudio,DK,1,DROPS Muskat,garnstudio-drops-muskat,3.89,0.229318164,0.619856663
2717,0,[Cotton],Steinbach Wolle,Thread,1,Maxi,steinbach-wolle-maxi,4.57,0.186009401,0.469351315
2719,1,"[Linen, Cotton]",Garnstudio,Aran,,DROPS Bomull-Lin,garnstudio-drops-bomull-lin,3.87,0.290429758,0.505727074
2768,1,"[Wool, Acrylic]",King Cole,Bulky,1,Magnum Chunky (Solid and Multi),king-cole-magnum-chunky-solid-and-multi,3.84,0.615601906,0.751190345
2769,0,[Wool],King Cole,DK,1,Merino Blend DK,king-cole-merino-blend-dk,4.16,0.712816561,0.84612127
2771,0,[Soy],South West Trading Company,DK,0,Oasis Solid,south-west-trading-company-oasis-solid,4.01,0.063056821,0.146658772
2797,1,"[Acrylic, Nylon, Wool]",Lang Yarns,Sport,1,Fantomas,lang-yarns-fantomas,4.04,0.590038248,0.519522993
2813,0,[Cotton],Lang Yarns,Sport,1,Golf,lang-yarns-golf,4.26,0.441520557,0.706955024
2815,1,"[Acrylic, Nylon, Wool]",Lang Yarns,Fingering,1,Jawoll Superwash Solids,lang-yarns-jawoll-superwash-solids,4.17,0.502196526,0.600251017
2818,1,"[Nylon, Cotton, Wool]",Lang Yarns,Fingering,1,Jawoll Cotton,lang-yarns-jawoll-cotton,4.03,0.46814811,0.708023473
2824,0,[Cotton],Classic Elite Yarns,DK,1,Provence,classic-elite-yarns-provence,4.31,0.417094522,0.846445545
2833,0,[Wool],Cascade Yarns,Bulky,,Ecological Wool®,cascade-yarns-ecological-wool,4.45,0.751946543,0.722772911
2843,1,"[Mohair, Wool]",Brown Sheep,Aran,,Lamb's Pride Worsted,brown-sheep-lambs-pride-worsted,4.31,0.454784134,0.419461475
2844,0,[Wool],Brown Sheep,Sport,0,Top of the Lamb Single Ply Sports,brown-sheep-top-of-the-lamb-single-ply-sports,4.38,0.400487779,0.447755737
2845,0,[Wool],Brown Sheep,Worsted,,Top of the Lamb Worsted,brown-sheep-top-of-the-lamb-worsted,4.4,0.600294822,0.651261785
2847,0,[Wool],Brown Sheep,Worsted,,Nature Spun Worsted,brown-sheep-nature-spun-worsted,4.28,0.519217582,0.433974637
2848,1,"[Merino, Cotton]",Brown Sheep,Worsted,,Cotton Fleece,brown-sheep-cotton-fleece,4.21,0.625227182,0.62959907
2849,1,"[Wool, Cotton]",Brown Sheep,Fingering,0,Cotton Fine,brown-sheep-cotton-fine,4.33,0.571099561,0.704615931
2850,0,[Wool],Brown Sheep,Super Bulky,0,Burly Spun,brown-sheep-burly-spun,4.45,0.399196169,0.416211387
2855,1,"[Wool, Mohair]",Brown Sheep,Aran,,Handpaint Originals,brown-sheep-handpaint-originals,4.09,0.56172977,0.535572497
2856,0,[Wool],Brown Sheep,Bulky,1,Lamb's Pride Superwash Bulky,brown-sheep-lambs-pride-superwash-bulky,4.18,0.503745281,0.54620581
2858,1,"[Acrylic, Nylon]",Plymouth Yarn,Fingering,1,Dreambaby 4 Ply,plymouth-yarn-dreambaby-4-ply,4.26,0.480506175,0.64532511
2865,0,[Wool],Brown Sheep,Aran,1,Lamb's Pride Superwash Worsted,brown-sheep-lambs-pride-superwash-worsted,4.07,0.760379698,0.843216608
2866,0,[Wool],Brown Sheep,Sport,0,Nature Spun Sport,brown-sheep-nature-spun-sport,4.28,0.519266875,0.44390497
2867,0,[Wool],Brown Sheep,Fingering,0,Nature Spun Fingering,brown-sheep-nature-spun-fingering,4.23,0.429050285,0.487120754
2876,0,[Wool],Lang Yarns,Sport,1,Thema Nuova,lang-yarns-thema-nuova,4.11,0.660299744,0.811220883
2887,0,[Alpaca],Classic Elite Yarns,DK,,Inca Alpaca,classic-elite-yarns-inca-alpaca,4.39,0.59389658,0.641093666
2888,1,"[Nylon, Wool, Mohair]",Classic Elite Yarns,Aran,0,La Gran,classic-elite-yarns-la-gran,3.93,0.451061447,0.447687726
2906,1,"[Cotton, Rayon]",Filatura Di Crosa,DK,1,Brilla,filatura-di-crosa-brilla,3.98,0.211871572,0.480463519
2932,0,[Alpaca],Plassard,Fingering,,Alpaga,plassard-alpaga,4.38,0.64418427,0.716234475
2967,0,[Cotton],Tahki Yarns,DK,1,Cotton Classic,tahki-yarns-cotton-classic,4.34,0.513218805,0.79382752
2975,0,[Wool],Tahki Yarns,Aran,,Donegal Tweed,tahki-yarns-donegal-tweed,4.24,0.510707012,0.476878473
3085,1,"[Cotton, Rayon]",Crystal Palace Yarns,DK,0,Waikiki,crystal-palace-yarns-waikiki,3.69,0.100973929,0.260381992
3120,1,"[Metallic, Nylon, Rayon]",Katia,Sport,0,Gatsby,katia-gatsby,4.04,0.101319599,0.097081145
3137,1,"[Polyester, Cotton]",Schulana,Bulky,,Supercotton Solid,schulana-supercotton-solid,4.02,0.102683621,0.128056238
3140,1,"[Nylon, Wool]",Zitron,Fingering,1,Trekking XXL,zitron-trekking-xxl,4.32,0.64296309,0.697984496
3165,0,[Rayon],Colinette,Super Bulky,0,Isis,colinette-isis,3.79,0.078460182,0
3168,0,[Wool],Colinette,Super Bulky,0,Point 5,colinette-point-5,4.38,0.430451984,0.429377365
3170,0,[Wool],Colinette,Aran,,Skye,colinette-skye,4.49,0.674861244,0.780484929
3173,1,"[Nylon, Rayon, Wool]",Colinette,Super Bulky,0,Zanziba,colinette-zanziba,4.13,0.367900903,0.379225518
3177,0,[Cotton],Colinette,Super Bulky,0,Fandango,colinette-fandango,3.96,0.042312093,0.137248238
3180,0,[Nylon],Katia,Sport,1,Sevilla,katia-sevilla,3.72,0.341374214,0.424302583
3183,0,[Merino],Schoeller+Stahl,Fingering,1,Baby Merino,schoellerstahl-baby-merino,4.48,0.830999414,0.950242837
3206,1,"[Cashmere, Microfiber, Merino]",Debbie Bliss,Aran,1,Cashmerino Aran,debbie-bliss-cashmerino-aran,4.39,0.77250578,0.72026277
3217,1,"[Cashmere, Microfiber, Wool]",Debbie Bliss,Sport,1,Baby Cashmerino,debbie-bliss-baby-cashmerino,4.49,0.5010896,0.514370626
3236,1,"[Polyester, Mohair, Nylon]",Karabella Yarns,DK,0,Gossamer,karabella-yarns-gossamer,3.92,0.368100419,0.377188034
3248,0,[Merino],Blue Moon Fiber Arts,Fingering,1,Socks that Rock Lightweight,blue-moon-fiber-arts-socks-that-rock-lightweight,4.66,0.773164134,0.884253408
3250,0,[Merino],Blue Moon Fiber Arts,DK,1,Socks that Rock Heavyweight,blue-moon-fiber-arts-socks-that-rock-heavyweight,4.72,0.738092472,0.836882888
3252,1,"[Merino, Tencel]",Ellen's Half Pint Farm,Fingering,1,Merino/Tencel Sock,ellens-half-pint-farm-merino-tencel-sock,4.2,0.718202569,0.809003422
3254,0,[Merino],Colinette,Fingering,1,Jitterbug,colinette-jitterbug,4.44,0.82593462,0.984904091
3256,0,[Merino],Koigu,DK,0,Kersti Merino Crepe,koigu-kersti-merino-crepe,4.54,0.510754566,0.504198261
3259,0,[Merino],Morehouse Farm Merino,Lace,,Variegated Lace,morehouse-farm-merino-variegated-lace,4.11,0.670248051,0.729361895
3270,0,[Cotton],Henry's Attic,Bulky,0,Inca Cotton,henrys-attic-inca-cotton,4.56,0.337082009,0.48919717
3271,1,"[Silk, Merino]",Knit Picks,Fingering,,Gloss Fingering,knit-picks-gloss-fingering,4.31,0.70864252,0.76568957
3281,1,"[Silk, Alpaca]",Blue Sky Alpacas,Sport,,Alpaca Silk,blue-sky-alpacas-alpaca-silk,4.6,0.700223493,0.78875741
3301,1,"[Nylon, Merino]",Tess' Designer Yarns,Fingering,1,Super Socks & Baby,tess-designer-yarns-super-socks--baby,4.42,0.852819542,0.689760962
3302,1,"[Merino, Acrylic]",Katia,Sport,1,Austral,katia-austral,3.98,0.833578098,0.739733182
3309,0,[Wool],Cascade Yarns,Worsted,,Cascade 220® Heathers,cascade-yarns-cascade-220-heathers,4.51,0.700767414,0.73436877
3312,0,[Merino],Spunky Eclectic,Fingering,1,Skinny Sock,spunky-eclectic-skinny-sock,4.52,0.831005442,0.950262491
3313,1,"[Cashmere, Silk, Wool]",Jo Sharp,Aran,0,Silkroad Aran Tweed,jo-sharp-silkroad-aran-tweed,4.26,0.67965619,0.688001512
3323,0,[Alpaca],Fable Handknit,DK,,Pure Baby Alpaca,fable-handknit-pure-baby-alpaca,4.61,0.607648245,0.674812059
3326,1,"[Wool, Nylon, Mohair]",Jo Sharp,Aran,,Rare Comfort Kid Mohair,jo-sharp-rare-comfort-kid-mohair,3.95,0.575346793,0.587976983
3342,1,"[Wool, Mohair, Silk]",Noro,DK,0,Silk Garden Lite,noro-silk-garden-lite,4.29,0.425396686,0.515016839
3360,0,[Merino],Yarn Pirate,Fingering,1,Superwash Merino Sock,yarn-pirate-superwash-merino-sock,4.43,0.588313143,0.688582032
3367,1,"[Wool, Silk]",Brooks Farm Yarn,Worsted,0,Four Play,brooks-farm-four-play,4.73,0.582727816,0.579746873
3369,0,[Wool],Jo Sharp,DK,,Classic DK Wool,jo-sharp-classic-dk-wool,4.2,0.716893532,0.834646058
3372,1,"[Nylon, Wool]",Hill Country Yarns,Light Fingering,1,Sweet Feet,hill-country-yarns-sweet-feet,4.15,0.624757871,0.63632235
3374,1,"[Cotton, Acrylic]",Lion Brand,Aran,1,Cotton-Ease ,lion-brand-cotton-ease,4.11,0.264151307,0.512026117
3375,1,"[Nylon, Wool]",Zwerger Garn,Fingering,1,Opal 4-fach / 4-ply,zwerger-garn-opal-4-fach---4-ply,4.44,0.641512248,0.687871215
3395,1,"[Mohair, Wool]",Peace Fleece,Aran,0,Worsted,peace-fleece-worsted,4.35,0.721299985,0.766486913
3416,0,[Silk],Sundara Yarn,Lace,0,Silk Lace,sundara-yarn-silk-lace,4.76,0.374516361,0.352488809
3417,0,[Merino],Sundara Yarn,Fingering,1,Sock ,sundara-yarn-sock,4.62,0.831011195,0.950713251
3418,0,[Merino],Sundara Yarn,Worsted,1,Worsted Merino,sundara-yarn-worsted-merino,4.74,0.619014068,0.617970223
3419,1,"[Silk, Merino]",Sundara Yarn,Aran,0,Aran Silky Merino,sundara-yarn-aran-silky-merino,4.77,0.598395831,0.515591732
3420,0,[Merino],Shelridge Yarns,Worsted,1,Soft Touch W4,shelridge-yarns-soft-touch-w4,4.48,0.743943286,0.860169067
3428,1,"[Nylon, Wool]",The Yarn Yard,Fingering,1,Bonny,the-yarn-yard-bonny,4.59,0.675925722,0.729380051
3429,0,[Wool],Frangipani,Sport,,5-Ply Guernsey,frangipani-5-ply-guernsey,4.65,0.618892477,0.738191229
3433,1,"[Wool, Soy]",South West Trading Company,Worsted,0,Karaoke,south-west-trading-company-karaoke,3.78,0.416420964,0.435608631
3439,1,"[Rayon, Hemp, Cotton]",Elsebeth Lavold,DK,0,Hempathy,elsebeth-lavold-hempathy,4.34,0.322645294,0.439198879
3461,1,"[Nylon, Merino]",Spunky Eclectic,Sport,1,Super Nova,spunky-eclectic-super-nova,4.27,0.630682732,0.768263537
3480,0,[Merino],Malabrigo Yarn,Bulky,,Chunky,malabrigo-yarn-chunky,4.78,0.720387329,0.719486882
3487,0,[Merino],Hello Yarn,Fingering,1,Sock,hello-yarn-sock,4.74,0.999995714,0.917629284
3496,0,[Wool],Hifa,Sport,0,Ask (Hifa 2),hifa-ask-hifa-2,4.37,0.68564271,0.802374433
3498,0,[Wool],Kauni,Sport,,Wool 8/2 Effektgarn ,kauni-wool-8-2-effektgarn,4.16,0.657686855,0.823368008
3502,0,[Merino],Ornaghi Filati ,Lace,0,Merino Oro,ornaghi-filati-merino-oro,4.24,0.650253656,0.756392821
3510,1,"[Acrylic, Cotton]",Phildar,Aran,1,Aviso,phildar-aviso,3.59,0.430365862,0.695372195
3511,1,"[Mohair, Silk]",Artyarns,Aran,0,Silk Rhapsody,artyarns-silk-rhapsody,4.45,0.419008734,0.402934873
3518,0,[Wool],Cascade Yarns,Worsted,1,220 Superwash®,cascade-yarns-220-superwash,4.41,0.786713279,0.842539685
3522,1,"[Cotton, Wool]",Green Mountain Spinnery,DK,0,Cotton Comfort,green-mountain-spinnery-cotton-comfort,4.22,0.472530498,0.575088448
3527,0,[Cotton],Jo Sharp,DK,,Soho Summer DK Cotton,jo-sharp-soho-summer-dk-cotton,3.9,0.356932288,0.700338611
3532,1,"[Silk, Alpaca, Merino]",The Fibre Company,Aran,,Terra,the-fibre-company-terra,4.53,0.479648585,0.519846645
3553,1,"[Linen, Cotton]",Knit Picks,DK,1,CotLin,knit-picks-cotlin,4.19,0.444566291,0.674644845
3554,1,"[Wool, Alpaca]",Berroco,Worsted,,Ultra Alpaca,berroco-ultra-alpaca,4.53,0.667878404,0.716279577
3558,1,"[Wool, Acrylic]",Lang Yarns,Worsted,1,Mille Colori,lang-yarns-mille-colori,4.1,0.521014833,0.568926318
3560,0,[Alpaca],Blue Sky Alpacas,Sport,,Melange,blue-sky-alpacas-melange,4.72,0.754616219,0.727202195
3563,1,"[Silk, Merino]",Lang Yarns,Aran,1,Silk Dream,lang-silk-dream,4.32,0.624347111,0.604322664
3567,0,[Merino],All Things Heather,Fingering,1,Handpainted Superwash Merino,all-things-heather-handpainted-superwash-merino,4.41,0.774043003,0.895955494
3581,1,"[Other, Cotton, Soy, Wool]",South West Trading Company,Light Fingering,1,TOFUtsies,south-west-trading-company-tofutsies,3.79,0.336398391,0.565042794
3591,0,[Silk],Alchemy: Yarns of Transformation,Sport,0,Silken Straw,alchemy-yarns-of-transformation-silken-straw,4.12,0.415033407,0.491507166
3609,1,"[Silk, Alpaca]",Valley Yarns,Lace,0,2/14 Alpaca Silk,valley-yarns-2-14-alpaca-silk,4.27,0.595349394,0.641988321
3617,1,"[Rayon, Wool, Acrylic]",Patons North America,Bulky,1,Shetland Chunky Tweeds,patons-north-america-shetland-chunky-tweeds,3.94,0.331735646,0.296770756
3638,0,[Wool],Elizabeth Austen,Aran,0,Andes,elizabeth-austen-andes,3.99,0.716555568,0.81946515
3639,1,"[Nylon, Cotton, Bamboo]",Crystal Palace Yarns,Fingering,1,Panda Cotton Print,crystal-palace-yarns-panda-cotton-print,3.92,0.477713931,0.781551261
3645,1,"[Nylon, Bamboo, Merino]",Seacoast Handpainted,Fingering,0,Panda,seacoast-handpainted-panda,4.52,0.41290154,0.446531265
3656,1,"[Merino, Tencel]",Yarn Pirate,Fingering,0,Merino/Tencel Sock,yarn-pirate-merino-tencel-sock,4.4,0.438552045,0.440490601
3678,0,[Merino],Knit Picks,Worsted,1,Swish Worsted,knit-picks-swish-worsted,4.3,0.814690408,0.84840698
3686,0,[Merino],Knit Picks,Lace,,Bare - Shadow Lace Yarn,knit-picks-bare---shadow-lace-yarn,4.35,0.382834514,0.382009166
3698,0,[Cotton],Cascade Yarns,Aran,1,Luna,cascade-yarns-luna,4.32,0.479280809,0.705326837
3705,0,[Merino],Knit Picks,Worsted,1,Bare Swish Worsted,knit-picks-bare-swish-worsted,4.48,0.676456208,0.582945597
3710,0,[Cashmere],Belisa Cashmere,Lace,,Fine Australian Cashmere,belisa-cashmere-fine-australian-cashmere,4.34,0.554592419,0.620602219
3711,1,"[Wool, Silk]",Handmaiden Fine Yarn,Worsted,0,Silk Maiden,handmaiden-fine-yarn-silk-maiden,4.71,0.648765744,0.504897522
3721,0,[Merino],Brooklyn Handspun,Fingering,1,Signature - Superwash Sock Yarn,brooklyn-handspun-signature---superwash-sock-yarn,4.55,0.570946298,0.609067804
3757,1,"[Nylon, Merino, Angora]",Louisa Harding,DK,0,Kimono Angora,louisa-harding-kimono-angora,3.97,0.5453132,0.571601629
3788,0,[Wool],Diakeito,Aran,0,Diamusee,diakeito-diamusee,4.32,0.535537769,0.510669681
3789,1,"[Cashmere, Silk, Wool]",Jo Sharp,Worsted,,Silkroad DK Tweed,jo-sharp-silkroad-dk-tweed,4.35,0.615364347,0.64122131
3790,0,[Merino],Tess' Designer Yarns,Worsted,1,Superwash Merino,tess-designer-yarns-superwash-merino,4.52,0.965450739,0.851223215
3795,0,[Wool],Handpaintedyarn.com,Bulky,0,Handspun Bulky,handpaintedyarncom-handspun-bulky,4.14,0.496119067,0.466198383
3810,1,"[Nylon, Wool]",Scheepjes,Fingering,1,Invicta Extra,scheepjes-invicta-extra,3.89,0.64813181,0.703424294
3822,1,"[Silk, Merino]",Blue Moon Fiber Arts,Fingering,0,Silkie Socks that Rock,blue-moon-fiber-arts-silkie-socks-that-rock,4.51,0.683604646,0.792287474
3836,1,"[Cotton, Wool]",Bergère de France,DK,1,Bergereine Cotton/Wool,bergere-de-france-bergereine-cotton-wool,3.75,0.533066343,0.781873229
3841,1,"[Mohair, Wool]",Green Mountain Spinnery,Worsted,,Mountain Mohair,green-mountain-spinnery-mountain-mohair,4.52,0.480689791,0.511403973
3847,0,[Merino],Malabrigo Yarn,Lace,,Lace,malabrigo-yarn-lace,4.51,0.441088002,0.419727229
3867,1,"[Nylon, Wool]",Schachenmayr Regia,Fingering,1,4-fädig Solid Colors,schachenmayr-regia-4-fadig-solid-colors,4.29,0.835157308,0.689886041
3881,0,[Alpaca],Du Store Alpakka,Fingering,0,Tynn Alpakka,du-store-alpakka-tynn-alpakka,4.45,0.69601185,0.768135534
3887,1,"[Silk, Wool]",Blackberry Ridge,Lace,0,Silk Blend Laceweight,blackberry-ridge-silk-blend-laceweight,4.56,0.617498502,0.715119039
3892,1,"[Nylon, Wool]",Zwerger Garn,Fingering,1,Opal Regenwald / Rainforest,zwerger-garn-opal-regenwald---rainforest,4.4,0.654927041,0.739651451
3893,0,[Merino],Rohrspatz & Wollmeise,Fingering,1,"""Pure"" 100% Merino Superwash",wollmeise-pure-100-merino-superwash,4.72,0.824394675,0.9722405
3900,0,[Merino],Dream in Color,Worsted,1,Classy,dream-in-color-classy,4.61,0.866968319,0.924565342
3902,0,[Yak],SHOKAY,Aran,1,Shambala,shokay-shambala,4.48,0.799256302,0.856661751
3910,1,"[Acrylic, Cotton]",Plymouth Yarn,Aran,1,Jeannee Worsted,plymouth-yarn-jeannee-worsted,4.2,0.467019959,0.649464245
3928,1,"[Acrylic, Mohair]",Bollicine,Worsted,0,Etoile,bollicine-etoile,3.97,0.445012198,0.404018915
3930,1,"[Nylon, Wool]",Novita,Aran,1,7 Veljestä,novita-7-veljesta,3.4,0.693037812,0.653472415
3931,1,"[Nylon, Wool]",Novita,DK,1,Nalle,novita-nalle,3.45,0.631752046,0.75906168
3938,1,"[Nylon, Wool]",Gjestal,Sport,1,Maija,gjestal-maija,3.71,0.482786443,0.45106932
3941,0,[Cotton],Aunt Lydia's,Thread,1,Classic Crochet (Size 10),aunt-lydias-classic-crochet-size-10,4.46,0.345486543,0.553641751
3949,0,[Bamboo],La Droguerie,DK,0,soie vegetale - bambou,la-droguerie-soie-vegetale---bambou,3.92,0.356070951,0.501041605
3960,0,[Merino],Lisa Souza,Sport,1,Hardtwist Merino,lisa-souza-hardtwist-merino,4.7,0.802483954,0.892755834
3963,0,[Cotton],DMC Creative World,Thread,,Six Strand Embroidery Floss/ Mouliné Spécial 25,dmc-six-strand-embroidery-floss--mouline-special-25,4.45,0.265401638,0.406609266
3970,1,"[Mohair, Merino]",Beaverslide Dry Goods,Worsted,0,Merino/Mohair 90/10,beaverslide-dry-goods-merino-mohair-90-10,4.61,0.684019651,0.768649994
3988,0,[Merino],Blue Moon Fiber Arts,Aran,0,Twisted,blue-moon-fiber-arts-twisted,4.7,0.680570116,0.693552262
3993,1,"[Nylon, Wool]",Zwerger Garn,Fingering,1,Opal Uni Solid 4 ply,zwerger-garn-opal-uni-solid-4-ply,4.26,0.735806531,0.770194678
4000,1,"[Mohair, Merino, Nylon, Other]",Be Sweet,Bulky,,Magic Ball,be-sweet-magic-ball,4.01,0.40549444,0.368483766
4010,1,"[Nylon, Wool, Acrylic]",Novita,Super Bulky,0,Teddy,novita-teddy,3.07,0.270147945,0.185728977
4021,0,[Wool],Briggs & Little,Aran,,Heritage,briggs--little-heritage,4.17,0.530724336,0.539442048
4022,0,[Wool],Ella Rae,Worsted,0,"Classic Solids, Heathers & Marls",ella-rae-classic-solids-heathers--marls,4.17,0.448672353,0.434271575
4031,0,[Wool],Cascade Yarns,Super Bulky,,Magnum,cascade-yarns-magnum,4.32,0.613644518,0.662808311
4052,0,[Wool],Yarn Place,Cobweb,,Graceful,yarn-place-graceful,4.25,0.650346544,0.742280999
4075,0,[Merino],Lisa Souza,Sport,1,Supersport,lisa-souza-supersport,4.52,0.736718378,0.835535117
4084,0,[Alpaca],Galler Yarns,DK,0,Prime Alpaca - Naturals,galler-yarns-prime-alpaca---naturals,4.57,0.663803425,0.703948967
4088,0,[Merino],Handpaintedyarn.com,Lace,0,Merino Lace,handpaintedyarncom-merino-lace,4.32,0.45336504,0.426593564
4095,0,[Cotton],Blue Heron,Thread,,Egyptian Mercerized Cotton,blue-heron-egyptian-mercerized-cotton,4.67,0.274988188,0.421347279
4116,1,"[Nylon, Wool]",Garnstudio,Fingering,1,DROPS Fabel,garnstudio-drops-fabel,4.16,0.65215169,0.727938951
4120,0,[Wool],Alice Starmore,Fingering,0,Hebridean 2 Ply,alice-starmore-hebridean-2-ply,4.74,0.605853114,0.604672724
4121,0,[Merino],Yarn Chef ,Lace,0,Buttercream,yarn-chef-buttercream,4.89,0.453336548,0.42655331
4146,0,[Wool],Jamieson's,Aran,,Shetland Heather Aran,jamiesons-shetland-heather-aran,4.56,0.726227228,0.830429557
4156,0,[Merino],Debbie Bliss,DK,1,Rialto DK (Solids),debbie-bliss-rialto-dk-solids,4.31,0.765365424,0.846544957
4165,0,[Merino],Handpaintedyarn.com,Super Bulky,0,Merino Bulky,handpaintedyarncom-merino-bulky,4.58,0.843299179,0.752871087
4181,1,"[Wool, Nylon, Angora]",Adriafil,Aran,0,Carezza ,adriafil-carezza,4.54,0.515808129,0.435547383
4195,0,[Silk],Handmaiden Fine Yarn,Lace,,Lace Silk,handmaiden-fine-yarn-lace-silk,4.66,0.297934721,0.320593342
