yarn_id,num_fibers,animal_fiber_list,fiber_type_id_list,fiber_type_name_list,synthetic_list,vegetable_list,fiber_pct_list,fiber_id_list,company_permalink,company_name,weight_name,weight_knit_gauge,weight_ply,weight_wpi,discontinued,grams,machine_washable,yarn_name,yarn_notes,organic,permalink,rating_avg,rating_ct,rating_tot,texture,wpi,yardage,gauge_divisor,max_gauge,min_gauge,company_id,weight_id,common_price,num_stashes,num_projects,num_comments,last_updated
123118,1,[True],[24],[Merino],[False],[False],[100],[235160],woolfolk,WOOLFOLK,Fingering,28,4,14,FALSE,50,,TYND,"<p><a href=""http://www.woolfolkyarn.com/"">http:&#x2F;&#x2F;www.woolfolkyarn.com&#x2F;</a></p>",,woolfolk-tynd,4.82,198,955,plied,,223,4,25,21,14999,5,,925,682,6,"Page created: September 30, 2014Last updated: August 24, 2015…"
81244,2,"[False, False]","[8, 6]","[Metallic, Polyester]","[True, True]","[False, False]","[22, 78]","[164724, 164723]",lion-brand,Lion Brand,Bulky,14-15,12,7,FALSE,25,FALSE,Martha Stewart Crafts Glitter Eyelash,"<p>From LionBrand.com:</p>

<blockquote>
<p>Add color, sparkle, and texture to any craft project with this fun yarn. Create glamorous scarves and wraps, use as a trim on hats, gloves, and sweaters, or mix with other yarns for an exciting effect.</p>
</blockquote>

<p>Article # 5800</p>",FALSE,lion-brand-martha-stewart-crafts-glitter-eyelash,3.94,67,264,eyelash,,39,4,,16,99,4,,520,339,2,"Page created: September  2, 2011Last updated: July  9, 2012…"
65374,1,[True],[24],[Merino],[False],[False],[100],[137806],manos-del-uruguay,Manos del Uruguay,Worsted,20,10,9,FALSE,100,,Maxima,"<p>Maxima is a super soft and squishy kettle-dyed merino. The worsted weight one-ply construction makes it a great all purpose yarn, and the fantastic yardage makes it perfect for 1 skein accessory projects. Fun, bright, intense colors will make your handmade items stand out from the crowd!</p>

<p>Hand wash</p>

<p>Manos del Uruguay is South America&#8217;s only non-profit Fair Trade certified cooperative yarn producer.</p>",,manos-del-uruguay-maxima,4.72,2496,11786,Single,,218,4,20,18,57,12,17,7917,10516,49,"Page created: July 23, 2010Last updated: August 13, 2015…"
82228,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[166370, 166369]",lang-yarns,Lang Yarns,Fingering,28,4,14,FALSE,100,TRUE,Mille Colori Socks & Lace,"<p>Superwash, long color-change striping. <br />Gauge (10 x 10 cm): 28 stitches and 40 rows.</p>",,lang-yarns-mille-colori-socks--lace,4,514,2056,single,,437,4,,28,75,5,,1567,1936,16,"Page created: September 27, 2011Last updated: June  9, 2015…"
57489,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[71269, 71267]",zettl,Zettl,Fingering,28,4,14,FALSE,50,FALSE,Treviso,<p>Lidl&#8217;s solid sock yarns all seem to have the brand name &#8216;Treviso&#8217;. They are listed as 75% superwash wool and 25% polyamide (nylon) but it should be noted that Lidl recently recalled some of their sock yarn as the wool turned out not to be superwash and this may have been among it. You should be fine as long as you handwash it.</p>,FALSE,zettl-treviso,3.44,70,241,plied,,229,4,,30,1198,5,,465,659,2,"Page created: January 17, 2010Last updated: December 22, 2013…"
32042,2,"[True, True]","[3, 9]","[Wool, Silk]","[False, False]","[False, False]","[50, 50]","[37054, 37055]",mountain-colors,Mountain Colors,Lace,32-34,2,,FALSE,100,,Winter Lace,<p>May <strong>also be sold as Winter Lace Junior</strong> in 50 gram hanks with 600 yds. There is no difference between the two yarns except for the size of the skein. Please adjust yardage in your stash entry instead of creating a new database entry</p>,,mountain-colors-winter-lace,4.63,257,1189,Plied,,1200,1,8,7,22,7,,1233,858,13,"Page created: June 10, 2008Last updated: June 13, 2015…"
56126,1,[False],[6],[Polyester],[True],[False],[100],[69380],lion-brand,Lion Brand,Bulky,14-15,12,7,FALSE,50,TRUE,Fun Fur Exotics,<p>Article # 320</p>,FALSE,lion-brand-fun-fur-exotics,3.96,55,218,eyelash,,55,4,,16,99,4,,181,234,1,"Page created: December 16, 2009Last updated: November 24, 2014…"
296,3,"[False, True, True]","[2, 7, 3]","[Nylon, Mohair, Wool]","[True, False, False]","[False, False, False]","[15, 25, 60]","[477, 476, 475]",mountain-colors,Mountain Colors,Fingering,28,4,14,FALSE,100,TRUE,Bearfoot,"<p>60% Superwash Wool, 25% Mohair, 15% Nylon</p>

<p>Previous length - 350 yards <br />New length - 400 yards <br />Please set length at stash level</p>

<p><strong>Gauge for Socks</strong> <br />Needle Size: 1-2 US <br />Gauge 6-7 st/inch</p>

<p><strong>Gauge for Garments</strong> <br />Needle Size: 3-4 US <br />Gauge 5-6 st/inch</p>

<p><strong>Additional Gauge Information:</strong> <br />Single strand: 5 - 6 st/in. <br />Double strand: 4 - 5 st/in.</p>",FALSE,mountain-colors-bearfoot,4.5,1710,7687,Plied with halo,,400,4,24,20,22,5,,7635,6320,45,"Page created:Last updated: January  3, 2013…"
4022,1,[True],[3],[Wool],[False],[False],[100],[5968],ella-rae,Ella Rae,Worsted,20,10,9,FALSE,100,FALSE,"Classic Solids, Heathers & Marls",<p>Do Not Dry Clean</p>,FALSE,ella-rae-classic-solids-heathers--marls,4.17,2141,8918,Plied Smooth,,219,4,,20,254,12,,8586,12639,52,"Page created: May  3, 2007Last updated: July 13, 2013…"
5859,2,"[False, False]","[1, 5]","[Cotton, Acrylic]","[False, True]","[True, False]","[45, 55]","[7443, 7444]",kraemer-yarns,Kraemer Yarns,DK,22,8,11,FALSE,100,TRUE,Little Lehigh,"<h2 id=""the_name_of_this_yarn_has_been_changed_it_is_now_available_as_tatamy_dk_and_worsted"">The name of this yarn has been changed. It is now available as Tatamy DK and Worsted.</h2>

<p><strong>From the <a href=""http://kraemeryarns.com/yarn/littlelehigh.asp"">website</a>:</strong> &#8220;Little Lehigh is the perfect yarn for babies and children. Spun in soft pastel colors from 45% cotton and 55% acrylic, it&#8217;s easy to work with and makes comfortable blankets, sweaters, caps and booties. And for everyone who loves soft pastel colors, it also works up into lovely garments for every age.&#8221;</p>",,kraemer-yarns-little-lehigh,4.04,56,226,Plied,,250,4,,20,558,11,,123,229,2,"Page created: May 22, 2007Last updated: September  4, 2015…"
101762,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[198981, 198980]",artesano,Artesano,Fingering,28,4,14,FALSE,100,TRUE,Definition,"<p><a href=""http://www.artesanoyarns.co.uk/4-ply-Wool-Yarns/Definition-Sock-Yarn-4ply-All-Colours/"">Click Here to buy Definition Sock Yarn directly from Artesano at affordable prices.</a></p>

<p>A fantastic sock yarn from Artesano in 12 solid colours.<br />Made in a blend of soft merino wool and nylon for strength.</p>

<p>You can also see the full range of <a href=""http://www.artesanoyarns.co.uk/Free-Knitting-Patterns/"">free knitting patterns</a> and in particular you can <a href=""http://www.artesanoyarns.co.uk/4ply-Free-Knitting-Patterns/"">download free 4 ply sock knitting patterns</a> from the same site</p>

<p>You can also <a href=""http://www.artesanoyarns.co.uk/Knitting-Classes/"">learn to knit socks</a> here by visiting the Artesano Academy</p>",,artesano-definition,4.48,196,878,plied,,437,4,,28,401,5,,861,859,4,"Page created: February  4, 2013Last updated: January 12, 2016…"
46486,1,[True],[3],[Wool],[False],[False],[100],[55938],blue-moon-fiber-arts,Blue Moon Fiber Arts,Sport,24-26,5,12,FALSE,226,FALSE,BFL Sport,<p>100% Blue Faced Leicester</p>,FALSE,blue-moon-fiber-arts-bfl-sport,4.66,340,1586,Plied ,,661,4,24,20,136,10,,1440,1216,11,"Page created: April 19, 2009Last updated: November 28, 2010…"
52008,1,[True],[24],[Merino],[False],[False],[100],[63564],pierrot-yarns,Pierrot Yarns,DK,22,8,11,FALSE,40,FALSE,Soft Merino,"<p>Great Value 100% Merino Wool <br />needle size: 3.9mm-4.5mm <br />crochet hook size: 3.0mm-3.5mm <br />Gauge: 23sts &amp; 30rows to 10cm/4in square</p>

<p>shop our &#8220;Soft Merino&#8221; &amp; check project samples <a href=""http://gosyo.shop.multilingualcart.com/index_en_jpy_1-10.html"">HERE!</a></p>",FALSE,pierrot-yarns-soft-merino,4.16,98,408,plied,,104,4,,23,7198,11,,511,820,1,"Page created: August 31, 2009Last updated: June 20, 2010…"
75725,0,[],[],[],[],[],[],[],gift-of-grace-handspun,Gift of Grace Handspun,,,,,FALSE,,FALSE,2 ply,,FALSE,gift-of-grace-handspun-2-ply,5,44,220,,,,,,,9850,,,371,214,1,"Page created: March 30, 2011Last updated: October 29, 2014…"
25286,2,"[True, True]","[7, 9]","[Mohair, Silk]","[False, False]","[False, False]","[None, None]","[28278, 28279]",artyarns,Artyarns,Worsted,20,10,9,FALSE,100,FALSE,Beaded Rhapsody,"<p>This yarn is made of two different strands put together side by side:</p>

<p>100% Silk with lurex and Silk-Strung Murano Glass Beads <br />60% Kid Mohair/40% Silk</p>",FALSE,artyarns-beaded-rhapsody,4.39,61,268,,,175,4,,22,66,12,,170,141,4,"Page created: February  4, 2008Last updated: August 27, 2012…"
57299,1,[True],[3],[Wool],[False],[False],[100],[71017],pagewood-farm,Pagewood Farm,Super Bulky,12-Aug,,6-May,FALSE,155,FALSE,U-Knitted Nations Handspun Bouquet,<p>Handspun wool yarn with felted flower buds attached.</p>,FALSE,pagewood-farm-u-knitted-nations-handspun-bouquet,4.59,61,280,Thick & Thin,,50,4,8,4,1219,6,,126,181,1,"Page created: January 13, 2010Last updated: November 26, 2014…"
13730,1,[True],[3],[Wool],[False],[False],[100],[14468],christopher-sheep-farm,Christopher Sheep Farm,Aran,18,10,8,FALSE,113,,Two-Ply,<p>This yarn is very similar to the Bartlettyarns 2 ply Fisherman.</p>,,christopher-sheep-farm-two-ply,3.8,40,152,plied,,210,4,20,16,3412,1,,277,210,3,"Page created: July 23, 2007Last updated: January  3, 2015…"
108814,1,[True],[3],[Wool],[False],[False],[100],[210673],knit-picks,Knit Picks,Worsted,20,10,9,FALSE,50,TRUE,Wool of the Andes Superwash,"<p>Our classic worsted wool yarn meets easy-care machine washability! Wool of the Andes Superwash has the same sturdy yet soft feel that you know and love, now with even more versatility.</p>",FALSE,knit-picks-wool-of-the-andes-superwash,4.07,706,2873,plied,,110,1,5,4.5,96,12,,4198,4236,28,"Page created: August  7, 2013Last updated: August  7, 2013…"
86988,1,[False],[1],[Cotton],[False],[True],[100],[174533],classic-elite-yarns,Classic Elite Yarns,Aran,18,10,8,FALSE,50,TRUE,Seedling Hand Paint,"<p>Classic Elite Yarns Verde Collection Seedling Hand Paint has the same texture and softness of Seedling, part of the Verde Collection of eco-friendly yarns, but comes in a variety of beautiful hand paints. This organic cotton is machine washable and easy to care for. Made in Peru.</p>

<p>Seedling’s organic fiber is more robust and less stressed by chemicals than non-organic cotton, which increases its absorbency and color intensity.</p>",TRUE,classic-elite-yarns-seedling-hand-paint,4.59,71,326,singles plied with binder thread,,110,4,,18,100,1,,275,294,2,"Page created: January 27, 2012Last updated: February 18, 2013…"
4834,1,[True],[24],[Merino],[False],[False],[100],[6577],wolle-rodel,Wolle Rödel,Aran,18,10,8,FALSE,50,TRUE,Soft-Merino,,,wolle-rodel-soft-merino,4.08,358,1460,,,109,4,,18,578,1,,712,1845,13,"Page created: May 11, 2007Last updated: August 31, 2014…"
65478,1,[True],[24],[Merino],[False],[False],[100],[137973],holiday-yarns,Holiday Yarns ,DK,22,8,11,FALSE,,TRUE,Super-Sheep,"<p>available in any color listed, and custom colors as needed.</p>",FALSE,holiday-yarns-previously-vancalcar-acres-super-sheep,4.76,62,295,,,265,1,6,5,1866,11,,219,216,3,"Page created: July 26, 2010Last updated: November 29, 2011…"
272,2,"[False, False]","[2, 5]","[Nylon, Acrylic]","[True, True]","[False, False]","[40, 60]","[431, 432]",wendy,Wendy,Sport,24-26,5,12,FALSE,50,TRUE,Peter Pan Double Knit,"<p>Peter Pan DK is also available in 100g balls with a limited colour palette of 5 pastel colours.</p>

<p>Peter Pan DK 50g is also available in a range of print colours see - <a href=""http://www.tbramsden.co.uk/catalog/yarns/peter-pan/peter_pan_dk_prints"">http:&#x2F;&#x2F;www.tbramsden.co.uk&#x2F;catalog&#x2F;yarns&#x2F;peter-pan&#x2F;peter_...</a></p>

<p>For your nearest stockist click here <a href=""http://www.tbramsden.co.uk/find-retailer-near-you"">http:&#x2F;&#x2F;www.tbramsden.co.uk&#x2F;find-retailer-near-you</a></p>

<p>Sign up to our Wool ‘N’ Threads club for free patterns. <br /><a href=""http://www.tbramsden.co.uk/get-free-pattern"">http:&#x2F;&#x2F;www.tbramsden.co.uk&#x2F;get-free-pattern</a></p>",,wendy-peter-pan-double-knit,4.14,501,2076,plied  ,,186,4,,24,724,10,,1535,2462,8,"Page created:Last updated: March 20, 2016…"
25448,1,[True],[24],[Merino],[False],[False],[100],[28474],spotlight-basics,Spotlight Basics,DK,22,8,11,FALSE,50,FALSE,Merino ,<p>100% Australian merino wool</p>,FALSE,spotlight-basics-merino,3.39,54,183,plied,,153,4,,22,1426,11,,136,232,1,"Page created: February  9, 2008Last updated: March 18, 2013…"
42719,3,"[False, False, True]","[2, 22, 24]","[Nylon, Bamboo, Merino]","[True, False, False]","[False, True, False]","[25, 25, 50]","[51075, 51077, 51076]",premier-yarns,Premier Yarns,Light Fingering,32,3,,FALSE,50,TRUE,Deborah Norville Serenity Sock Weight Prints (Merino/Bamboo blend),"<p>50% Superwash Merino, 25% Nylon, 25% Bamboo</p>

<p><strong>Deborah Norville Collection</strong></p>

<p>Available in 18 colors</p>

<p>Care Instructions: <br />warm water, not bleach safe, not safe to iron, tumble dry with low heat, machine wash inside out</p>

<p>Machine wash, warm. Tumble dry, low. <br />Crochet gauge, B-1 (2.25mm) hook: sc &amp; rows = 4” (10.2cm). <br />Knit gauge in st st, US 1 (2.25mm) needles: sts &amp; rows = 4” (10.2cm).</p>",,premier-yarns-deborah-norville-serenity-sock-weight-prints-merino-bamboo-blend,4.02,3026,12164,Plied,19,230,4,36,27,3155,13,,13217,17563,120,"Page created: February  2, 2009Last updated: July  2, 2015…"
4653,1,[True],[3],[Wool],[False],[False],[100],[6457],briggs--little,Briggs & Little,Worsted,20,10,9,FALSE,113,,Regal,"<ul>
<li>100% wool</li>

<li>2-ply</li>

<li>20 sts = 10cm (4″) on 4.5mm (US7) needles</li>

<li>272yds/skein</li>

<li>4oz. skeins</li>

<li>30+ shades</li>
</ul>

<p>This yarn is suitable for knitting sweaters, vests, socks, mittens, gloves, scarves, hats, afghans or pillow cases; and weaving blankets, coating or upholstery material.</p>",,briggs--little-regal,4.21,507,2135,2-ply woolen spun,,272,4,22,18,354,12,,2089,2848,20,"Page created: May  9, 2007Last updated: July 12, 2014…"
30846,1,[True],[24],[Merino],[False],[False],[100],[36587],woll-butt,Woll Butt,Sport,24-26,5,12,FALSE,50,TRUE,Madeleine,<p>Row gauge: 30 rows = 4&#8221;</p>,FALSE,woll-butt-madeleine,4.66,38,177,,,164,4,,23,1169,10,,63,192,2,"Page created: May 19, 2008Last updated: September 22, 2013…"
118028,1,[True],[24],[Merino],[False],[False],[100],[226445],mrs-crosby,Mrs Crosby,Worsted,20,10,9,FALSE,100,TRUE,Steamer Trunk,<p>100% Superwash Merino Wool.</p>,,mrs-crosby-steamer-trunk,4.61,145,668,plied,,164,1,5,4.5,14405,12,17,602,471,7,"Page created: April 29, 2014Last updated: May 22, 2014…"
41841,1,[True],[3],[Wool],[False],[False],[100],[49831],king-cole,King Cole,Aran,18,10,8,FALSE,50,TRUE,Merino Blend Aran,,FALSE,king-cole-merino-blend-aran,4.24,229,972,,,88,4,,18,123,1,,494,947,6,"Page created: January 18, 2009Last updated: August 12, 2010…"
120905,3,"[False, True, True]","[2, 13, 24]","[Nylon, Cashmere, Merino]","[True, False, False]","[False, False, False]","[10, 20, 70]","[231368, 231367, 231366]",caterpillargreen-yarns,caterpillargreen yarns,Fingering,28,4,14,FALSE,115,TRUE,MCN Fingering: Shawl (self-striping),"<p>Self-striping yarn for triangular shawls!</p>

<p>Available in regular and XL hanks:</p>

<p>115 g (4 oz) = 370 m (405 yards) <br />170 g (6 oz) = 548 m (599 yards)</p>

<p>For best results, hand wash in lukewarm water and lay flat to dry.</p>",,caterpillargreen-yarns-mcn-fingering-shawl-self-striping,4.9,183,896,,,405,4,24,20,13247,5,,823,621,14,"Page created: July 26, 2014Last updated: April  8, 2016…"
4658,1,[True],[24],[Merino],[False],[False],[100],[6462],perchance-to-knit,Perchance To Knit...,Light Fingering,32,3,,FALSE,110,TRUE,Merino Sock,,FALSE,perchance-to-knit-merino-sock,4.54,81,368,plied,,425,,,0,1271,13,,608,272,2,"Page created: May  9, 2007Last updated: April  8, 2011…"
97269,3,"[True, True, True]","[9, 10, 24]","[Silk, Angora, Merino]","[False, False, False]","[False, False, False]","[10, 20, 70]","[191394, 191393, 191392]",permin,Permin,Fingering,28,4,14,FALSE,25,FALSE,Estelle,"<p>70% Merino, 20% Angora, and 10% Silk.</p>

<p><strong>Additional Gauge Information:</strong> <br />27 sts and 37 rows = 4 in (10 cm)</p>",FALSE,permin-estelle,4.44,64,284,Plied,,133,4,,27,8020,5,,500,270,3,"Page created: October  9, 2012Last updated: May 10, 2015…"
28597,1,[False],[22],[Bamboo],[False],[True],[100],[32470],farmhouse-yarns,Farmhouse Yarns,Worsted,20,10,9,FALSE,100,FALSE,Bonnie's Bamboo,<p>100% bamboo. <br />3.5 oz skein <br />from Farmhouse Yarns <br />hand wash <br />flat to dry</p>,FALSE,farmhouse-yarns-bonnies-bamboo,4.54,166,753,Plied,,200,4,,20,1022,12,,451,476,12,"Page created: April  6, 2008Last updated: July  3, 2008…"
42051,3,"[True, False, True]","[14, 2, 24]","[Alpaca, Nylon, Merino]","[False, True, False]","[False, False, False]","[20, 20, 60]","[50121, 50122, 50120]",bremont,Bremont,Fingering,28,4,14,FALSE,50,TRUE,Camino Alpaca,"<p>60% merino, 20% alpaca, and 20% nylon.</p>

<p>NM=4/16</p>",FALSE,bremont-camino-alpaca,4.57,177,809,Plied,,219,4,,28,4742,5,,434,676,7,"Page created: January 22, 2009Last updated: November 22, 2014…"
26926,3,"[False, False, True]","[1, 2, 3]","[Cotton, Nylon, Wool]","[False, True, False]","[True, False, False]","[25, 25, 50]","[30336, 30337, 30338]",supergarne,SuperGarne,Fingering,28,4,14,FALSE,100,TRUE,Aktiv Cotton,"<p><strong>Note:</strong> <br />Older versions of this yarn have 48% Cotton, 39% Superwash Wool, 13% Polyamide (nylon). <br />Or: <br />50% Cotton, 25% Superwash wool, 25% Polyamide</p>",FALSE,supergarne-aktiv-cotton,4.31,64,276,Plied,,455,4,,30,4522,5,,281,485,3,"Page created: March  8, 2008Last updated: November 23, 2014…"
80751,3,"[True, True, True]","[9, 13, 24]","[Silk, Cashmere, Merino]","[False, False, False]","[False, False, False]","[10, 15, 75]","[163880, 163879, 163878]",anzula,Anzula,Fingering,28,4,14,FALSE,114,,Dreamy,"<p>Dreamy is exactly how this yarn feels. It&#8217;s like every fiber dream you&#8217;ve ever had came true at once. This yarn makes cozy sweaters and socks, scarves your neck will love, beautiful shawls, and all sorts of other accessories.</p>

<p>Check out our <a href=""https://www.pinterest.com/anzulayarns/dreamy/"">Pinterest</a> page and <a href=""http://www.ravelry.com/yarns/library/anzula-dreamy/patterns"">Ravelry</a> for project ideas. We’d love to see your creations, share them in our <a href=""http://www.ravelry.com/groups/anzula"">Ravelry Group</a>.</p>

<p>See our <a href=""http://anzula.com/shoplist/"">list</a> or <a href=""http://anzula.com/where-to-buy-1/"">map</a> of shops to find an Anzula store near you.</p>

<p>If your local shop doesn’t carry Dreamy you can always place a special order. Anzula takes special orders from all shops that carry Anzula yarns.</p>

<p>Every Anzula yarn is available in every colorway; keep in mind that each fiber blend will take dye differently. No special order is too small, you can even order just one skein. Check with your favorite Anzula retailer to order.</p>",,anzula-dreamy,4.84,120,581,,,385,1,7.5,6,4286,5,,495,416,5,"Page created: August 18, 2011Last updated: August  8, 2015…"
